resolution_id	caller_definition_id	caller_source_path	caller_source_sha256	caller_source_line	caller_symbol	callee_spelling	resolution_status	candidate_zero_definition_ids	candidate_zero_source_identities	boundary
"MVDM-ZERO-CONDITIONAL-CALL-000011"	"MVDM-ZERO-DEFINITION-000127"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1074"	"DllStart"	"getIntelRegistersPointer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-002068;MVDM-ZERO-DEFINITION-002154"	"softpc.new/host/src/stubs.c:525;v86/monitor/i386/monitor.c:999"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000012"	"MVDM-ZERO-DEFINITION-000128"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1224"	"TaskStop"	"getIntelRegistersPointer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-002068;MVDM-ZERO-DEFINITION-002154"	"softpc.new/host/src/stubs.c:525;v86/monitor/i386/monitor.c:999"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000013"	"MVDM-ZERO-DEFINITION-000130"	"dbg/dbg.c"	"5a3a207eff1570908e270c737d12fb40fe66097895063136d17fe6b971494b90"	"1531"	"DBGNotifyNewTask"	"getIntelRegistersPointer"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-002068;MVDM-ZERO-DEFINITION-002154"	"softpc.new/host/src/stubs.c:525;v86/monitor/i386/monitor.c:999"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000014"	"MVDM-ZERO-DEFINITION-000133"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"82"	"cmdGetConfigSys"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000015"	"MVDM-ZERO-DEFINITION-000134"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"120"	"cmdGetAutoexecBat"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000016"	"MVDM-ZERO-DEFINITION-000137"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"233"	"ExpandConfigFiles"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000017"	"MVDM-ZERO-DEFINITION-000137"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"248"	"ExpandConfigFiles"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000018"	"MVDM-ZERO-DEFINITION-000137"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"258"	"ExpandConfigFiles"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000019"	"MVDM-ZERO-DEFINITION-000137"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"268"	"ExpandConfigFiles"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000020"	"MVDM-ZERO-DEFINITION-000139"	"dos/command/cmdconf.c"	"32892c8c489bed9e4be8faed12e1bafbc6c580ba81a509425e8493de1e6ffc0a"	"634"	"WriteFileAssert"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000021"	"MVDM-ZERO-DEFINITION-000142"	"dos/command/cmdenv.c"	"afc71d306491fe6a7f8cd7356b8682176a33a05f3652bae735be079b3cd0a32b"	"228"	"cmdGetInitEnvironment"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000022"	"MVDM-ZERO-DEFINITION-000150"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"441"	"cmdExec32"	"nt_block_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001632;MVDM-ZERO-DEFINITION-002265"	"softpc.new/host/src/nt_event.c:1364;v86/scaffold/i386/fakekbd.c:225"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000023"	"MVDM-ZERO-DEFINITION-000150"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"453"	"cmdExec32"	"nt_resume_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001633;MVDM-ZERO-DEFINITION-002266"	"softpc.new/host/src/nt_event.c:1501;v86/scaffold/i386/fakekbd.c:253"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000024"	"MVDM-ZERO-DEFINITION-000150"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"480"	"cmdExec32"	"nt_resume_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001633;MVDM-ZERO-DEFINITION-002266"	"softpc.new/host/src/nt_event.c:1501;v86/scaffold/i386/fakekbd.c:253"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000025"	"MVDM-ZERO-DEFINITION-000153"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"620"	"cmdReturnExitCode"	"nt_block_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001632;MVDM-ZERO-DEFINITION-002265"	"softpc.new/host/src/nt_event.c:1364;v86/scaffold/i386/fakekbd.c:225"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000026"	"MVDM-ZERO-DEFINITION-000153"	"dos/command/cmdexec.c"	"98a941095d47ae73ef9731d389a433203c7184b0a016b62e24b202bb89f829d0"	"641"	"cmdReturnExitCode"	"nt_resume_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001633;MVDM-ZERO-DEFINITION-002266"	"softpc.new/host/src/nt_event.c:1501;v86/scaffold/i386/fakekbd.c:253"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000027"	"MVDM-ZERO-DEFINITION-000154"	"dos/command/cmdexit.c"	"3fb4616667b2b73f00ed56d5944a786be741f5db511e6f0d5f6a751593a418c9"	"30"	"cmdExitVDM"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000028"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"100"	"cmdGetNextCmd"	"nt_block_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001632;MVDM-ZERO-DEFINITION-002265"	"softpc.new/host/src/nt_event.c:1364;v86/scaffold/i386/fakekbd.c:225"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000029"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"102"	"cmdGetNextCmd"	"nt_block_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001632;MVDM-ZERO-DEFINITION-002265"	"softpc.new/host/src/nt_event.c:1364;v86/scaffold/i386/fakekbd.c:225"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000030"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"126"	"cmdGetNextCmd"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000031"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"181"	"cmdGetNextCmd"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000032"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"198"	"cmdGetNextCmd"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000033"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"203"	"cmdGetNextCmd"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000034"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"220"	"cmdGetNextCmd"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000035"	"MVDM-ZERO-DEFINITION-000156"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"228"	"cmdGetNextCmd"	"nt_resume_event_thread"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001633;MVDM-ZERO-DEFINITION-002266"	"softpc.new/host/src/nt_event.c:1501;v86/scaffold/i386/fakekbd.c:253"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000036"	"MVDM-ZERO-DEFINITION-000157"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"412"	"GetWowKernelCmdLine"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000037"	"MVDM-ZERO-DEFINITION-000157"	"dos/command/cmdmisc.c"	"1ca036932368a0d0bf1848b078cc80cd66e67a4cc46ad26a0c1b236fe40f4281"	"467"	"GetWowKernelCmdLine"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000038"	"MVDM-ZERO-DEFINITION-000169"	"dos/command/cmdredir.c"	"a403f15ba9ec33af85ab38aaa7c4fea301016c4bb09a1ccbd3adee71a07dcc49"	"204"	"cmdCheckStandardHandles"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000039"	"MVDM-ZERO-DEFINITION-000170"	"dos/command/cmdredir.c"	"a403f15ba9ec33af85ab38aaa7c4fea301016c4bb09a1ccbd3adee71a07dcc49"	"250"	"cmdGetStdHandle"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000040"	"MVDM-ZERO-DEFINITION-000170"	"dos/command/cmdredir.c"	"a403f15ba9ec33af85ab38aaa7c4fea301016c4bb09a1ccbd3adee71a07dcc49"	"267"	"cmdGetStdHandle"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000041"	"MVDM-ZERO-DEFINITION-000170"	"dos/command/cmdredir.c"	"a403f15ba9ec33af85ab38aaa7c4fea301016c4bb09a1ccbd3adee71a07dcc49"	"299"	"cmdGetStdHandle"	"TerminateVDM"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001851;MVDM-ZERO-DEFINITION-001889;MVDM-ZERO-DEFINITION-002274"	"softpc.new/host/src/nt_reset.c:344;softpc.new/host/src/nt_term.c:71;v86/scaffold/i386/softpc.c:397"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000042"	"MVDM-ZERO-DEFINITION-000192"	"dos/dem/demdasd.c"	"7438f5d4df1803664e66f16b7464d719c8e4341d1d9c2e7721ce7184bdf08942"	"693"	"demFloppyInit"	"diskette_io"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001156;MVDM-ZERO-DEFINITION-002257"	"softpc.new/base/disks/floppy_i.c:295;v86/scaffold/i386/fakebop.c:243"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000043"	"MVDM-ZERO-DEFINITION-000192"	"dos/dem/demdasd.c"	"7438f5d4df1803664e66f16b7464d719c8e4341d1d9c2e7721ce7184bdf08942"	"697"	"demFloppyInit"	"diskette_io"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001156;MVDM-ZERO-DEFINITION-002257"	"softpc.new/base/disks/floppy_i.c:295;v86/scaffold/i386/fakebop.c:243"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000044"	"MVDM-ZERO-DEFINITION-000192"	"dos/dem/demdasd.c"	"7438f5d4df1803664e66f16b7464d719c8e4341d1d9c2e7721ce7184bdf08942"	"702"	"demFloppyInit"	"diskette_io"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001156;MVDM-ZERO-DEFINITION-002257"	"softpc.new/base/disks/floppy_i.c:295;v86/scaffold/i386/fakebop.c:243"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000045"	"MVDM-ZERO-DEFINITION-000192"	"dos/dem/demdasd.c"	"7438f5d4df1803664e66f16b7464d719c8e4341d1d9c2e7721ce7184bdf08942"	"722"	"demFloppyInit"	"diskette_io"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001156;MVDM-ZERO-DEFINITION-002257"	"softpc.new/base/disks/floppy_i.c:295;v86/scaffold/i386/fakebop.c:243"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000046"	"MVDM-ZERO-DEFINITION-000218"	"dos/dem/demfile.c"	"701c7ce94b6317f23d73d847c681338ddb522d0216cf6373713e542c34236620"	"234"	"demOpen"	"LoadVdmRedir"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001308;MVDM-ZERO-DEFINITION-003439"	"softpc.new/host/src/nt_bop.c:487;wow32/wkfileio.c:206"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
"MVDM-ZERO-CONDITIONAL-CALL-000047"	"MVDM-ZERO-DEFINITION-000245"	"dos/dem/demhndl.c"	"5e951e14d7c88357dc25933b602cb756fbaf4cf47125a46d740135491b4eb958"	"84"	"demClose"	"IsVdmRedirLoaded"	"conditional-variant-zero-targets"	"MVDM-ZERO-DEFINITION-001307;MVDM-ZERO-DEFINITION-003440"	"softpc.new/host/src/nt_bop.c:483;wow32/wkfileio.c:275"	"historical compile-time/product alternatives; all targets are zero-degree definitions and none is a first-degree function candidate"
